rider,timestamp,ax,ay,az,deviation,lat,lng,speed_kmh,accuracy,road_tag
anonymous,1777117238234,0.327,-5.169,-8.311,0.0175,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238250,0.793,-5.450,-8.048,0.0584,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238267,0.800,-5.252,-7.534,0.5918,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238284,2.296,-4.863,-8.658,0.3825,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238300,-0.709,-5.117,-8.569,0.1957,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238319,-1.476,-5.301,-7.984,0.1137,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238333,0.092,-5.181,-8.125,0.1729,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238350,1.205,-4.917,-8.786,0.3300,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238367,1.034,-5.208,-7.903,0.2894,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238384,1.283,-5.688,-7.931,0.0340,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238400,0.382,-5.698,-8.025,0.0399,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238417,-0.208,-5.273,-7.981,0.2425,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238433,0.504,-5.197,-8.669,0.3103,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238451,0.863,-5.283,-7.906,0.2627,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238467,0.834,-5.700,-7.812,0.1033,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238484,1.822,-5.648,-7.985,0.1386,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238501,1.687,-5.131,-8.044,0.1213,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238517,-0.280,-5.522,-8.350,0.2046,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238534,-0.325,-5.532,-8.063,0.0262,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238551,1.522,-5.379,-8.463,0.3327,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238567,2.587,-5.567,-7.728,0.0599,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238584,0.590,-5.454,-7.264,0.7069,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238601,1.452,-5.456,-7.795,0.1851,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238617,0.107,-5.764,-7.656,0.2262,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238634,0.029,-5.363,-7.480,0.6059,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238650,0.863,-5.475,-7.818,0.2268,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238667,-0.206,-5.624,-7.797,0.1942,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238684,-0.461,-5.553,-7.474,0.4876,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238701,1.127,-6.126,-8.562,0.7785,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238717,0.885,-6.129,-7.926,0.2480,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238734,-1.422,-6.330,-8.359,0.7716,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238751,-0.809,-6.280,-8.580,0.8536,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238767,-0.122,-5.710,-8.864,0.7347,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238784,0.041,-5.894,-8.825,0.8021,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238801,-0.404,-5.740,-8.805,0.7083,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238817,-0.115,-5.918,-8.541,0.5814,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238834,-2.312,-6.132,-7.745,0.3357,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238851,-1.960,-5.903,-7.842,0.1994,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238867,-0.855,-5.365,-8.300,0.1104,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238884,-0.467,-5.278,-8.786,0.4500,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238901,-0.954,-4.864,-8.516,0.0436,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238917,-0.415,-5.395,-8.723,0.4552,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238934,-2.508,-5.431,-8.095,0.2556,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238950,-2.544,-5.354,-7.647,0.1346,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238967,-0.448,-4.818,-8.387,0.1269,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117238984,-0.126,-4.684,-9.230,0.5409,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117239001,-1.280,-4.706,-8.162,0.3021,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117239017,-0.606,-4.968,-8.227,0.1805,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117239034,-1.198,-5.189,-8.211,0.0232,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117239050,-1.555,-4.948,-7.677,0.5451,49.107532,16.728991,0.4,2.0,unknown
anonymous,1777117239067,-0.059,-4.805,-7.699,0.7345,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239084,-0.377,-4.784,-7.829,0.6273,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239101,-0.295,-4.590,-7.299,1.1826,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239117,0.845,-5.084,-8.121,0.1918,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239134,0.136,-5.101,-7.975,0.3423,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239151,-1.568,-5.219,-7.447,0.5820,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239167,-0.878,-5.251,-7.787,0.3767,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239183,-0.706,-4.848,-8.143,0.3068,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239201,-0.260,-5.095,-8.349,0.0259,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239217,0.249,-5.544,-8.639,0.4577,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239234,-0.587,-6.603,-8.074,0.6366,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239250,-1.967,-7.187,-7.573,0.8141,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239267,-2.228,-6.818,-8.881,1.6059,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239284,-0.722,-6.251,-9.554,1.6295,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239301,-0.248,-6.130,-9.602,1.5846,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239317,-1.267,-5.847,-8.058,0.2264,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239334,-0.139,-5.905,-7.593,0.1905,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239350,-1.460,-5.980,-7.792,0.1198,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239367,-1.722,-5.442,-7.763,0.1742,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239384,0.335,-5.201,-8.997,0.5881,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239401,0.325,-5.177,-9.451,0.9709,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239417,-0.914,-5.233,-8.072,0.1470,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239434,0.384,-5.911,-7.876,0.0445,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239451,-0.468,-6.178,-7.729,0.0962,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239466,-1.069,-5.290,-7.636,0.4589,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239484,0.186,-5.100,-8.481,0.0885,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239503,-0.644,-5.233,-7.984,0.2424,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239517,-0.489,-4.900,-7.431,0.8956,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239534,0.431,-5.193,-7.932,0.3195,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239550,1.010,-5.259,-7.235,0.8087,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239567,-0.959,-5.193,-7.632,0.5295,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239584,-0.505,-5.228,-8.463,0.1504,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239600,0.617,-4.651,-8.906,0.2566,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239617,0.474,-5.122,-8.290,0.0533,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239634,1.012,-5.507,-7.952,0.0847,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239650,0.861,-6.384,-7.389,0.0072,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239667,-1.328,-5.945,-7.765,0.0592,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239684,-0.704,-5.741,-8.676,0.6172,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239700,-0.145,-5.171,-8.929,0.5093,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239717,-1.122,-5.794,-8.018,0.1456,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239734,-0.564,-5.618,-7.595,0.3463,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239750,0.315,-5.885,-7.997,0.1243,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239767,-2.731,-5.648,-7.198,0.2617,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239784,-1.507,-5.050,-8.075,0.1679,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239800,-1.478,-4.689,-9.388,0.7878,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239817,-1.211,-4.613,-8.687,0.0999,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239834,1.396,-4.053,-9.713,0.8071,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239850,0.006,-5.110,-8.000,0.3173,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239867,-1.548,-5.401,-8.142,0.0824,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239884,0.520,-6.081,-7.845,0.1293,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239901,0.287,-5.173,-7.990,0.2871,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239917,-0.151,-5.614,-8.957,0.7622,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239934,-0.087,-5.355,-8.895,0.5729,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239950,-1.018,-5.879,-7.801,0.0108,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239967,-0.996,-6.102,-7.030,0.4478,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117239984,-0.329,-6.140,-7.471,0.1344,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117240001,-0.269,-5.686,-8.569,0.4771,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117240017,-0.515,-5.319,-8.176,0.0423,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117240034,-0.684,-5.703,-7.713,0.1930,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117240050,0.011,-6.017,-7.682,0.0522,49.107533,16.728993,0.4,2.0,unknown
anonymous,1777117240067,0.610,-5.725,-7.531,0.3305,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240084,0.151,-5.798,-7.898,0.0115,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240100,-0.422,-5.606,-7.964,0.0617,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240117,-0.188,-5.502,-7.962,0.1301,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240134,0.712,-5.798,-8.144,0.2125,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240150,-0.028,-5.771,-7.895,0.0309,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240167,-0.204,-5.885,-8.149,0.2435,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240184,-0.778,-5.625,-8.207,0.1696,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240200,-0.281,-5.450,-8.178,0.0215,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240217,0.856,-5.595,-8.452,0.3626,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240234,-0.631,-5.635,-7.870,0.1104,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240250,-0.198,-5.664,-8.107,0.0818,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240267,-0.566,-5.725,-8.449,0.4118,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240284,-1.128,-5.566,-7.784,0.1748,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240300,0.728,-5.571,-8.316,0.2255,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240317,-0.370,-6.039,-8.245,0.4167,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240335,-0.391,-5.574,-7.612,0.3675,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240350,-0.367,-6.404,-8.142,0.5552,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240367,-1.719,-5.896,-7.173,0.3675,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240384,0.257,-6.013,-8.498,0.6030,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240401,-1.699,-6.363,-7.472,0.1501,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240417,-0.171,-5.872,-7.563,0.2332,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240434,-0.826,-6.627,-7.418,0.1713,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240451,-1.362,-5.857,-7.161,0.4597,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240467,-0.054,-6.152,-8.496,0.6796,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240484,-0.624,-5.741,-7.343,0.4682,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240501,-0.732,-5.911,-7.706,0.0707,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240517,-0.978,-6.073,-7.114,0.4056,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240534,-0.414,-6.498,-8.493,0.8912,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240551,-0.812,-6.601,-7.752,0.4039,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240567,-0.317,-5.811,-7.686,0.1692,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240584,-0.584,-6.030,-6.965,0.5789,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240601,-0.490,-6.343,-7.080,0.2919,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240617,-0.838,-6.657,-7.797,0.4769,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240634,-0.059,-5.834,-8.268,0.3093,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240651,-1.058,-6.730,-7.916,0.6342,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240667,-0.952,-6.423,-7.653,0.2266,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240684,-0.690,-6.724,-7.415,0.2239,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240700,-0.537,-6.238,-6.712,0.6309,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240717,-1.394,-6.708,-7.588,0.4134,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240734,-0.380,-6.392,-8.432,0.7776,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240750,-0.507,-6.740,-7.481,0.2725,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240767,-0.290,-6.313,-6.489,0.7522,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240784,-1.344,-6.830,-7.486,0.4127,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240801,-0.250,-5.992,-7.594,0.1339,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240817,-0.724,-6.462,-7.442,0.0725,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240833,-0.484,-6.714,-6.585,0.3929,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240850,-0.912,-7.633,-7.043,0.6156,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240867,0.340,-5.941,-7.841,0.0335,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240884,-0.949,-6.703,-7.396,0.2166,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240901,-1.376,-6.964,-6.242,0.3575,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240917,-0.349,-7.424,-7.676,0.8741,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240934,0.056,-5.565,-7.240,0.6785,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240951,0.376,-6.207,-8.177,0.4627,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240967,-1.920,-7.022,-6.734,0.1070,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117240984,0.271,-6.784,-6.621,0.3261,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117241001,-1.659,-7.365,-5.176,0.6560,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117241017,1.011,-6.363,-8.485,0.8438,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117241034,0.150,-6.163,-9.818,1.7830,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117241050,-1.514,-6.712,-6.642,0.2462,49.107534,16.728991,0.4,2.0,unknown
anonymous,1777117241067,-0.832,-8.103,-6.388,0.5415,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241083,-1.748,-7.157,-6.343,0.0887,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241100,1.879,-6.781,-7.998,0.8426,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241117,-2.738,-6.898,-5.134,0.7858,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241134,-0.740,-6.014,-7.184,0.4121,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241150,-0.518,-6.881,-9.169,1.6658,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241167,-0.122,-6.162,-6.785,0.6436,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241184,3.012,-7.305,-7.532,1.1060,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241200,-2.084,-8.095,-5.367,0.1234,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241217,0.881,-6.470,-7.195,0.0934,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241235,-1.795,-7.298,-9.490,2.2955,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241250,1.053,-6.525,-9.531,1.7888,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241267,-3.342,-9.598,-1.748,0.5022,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241284,-2.941,-9.502,-4.000,0.9111,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241301,0.577,-5.727,-6.493,1.1335,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241317,-2.408,-7.018,-5.159,0.7730,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241334,1.856,-6.516,-9.456,1.8224,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241350,-3.998,-8.640,-4.139,0.5713,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241367,2.478,-6.501,-8.960,1.5335,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241384,0.053,-6.701,-6.825,0.2452,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241400,-1.463,-7.746,-7.756,1.2490,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241417,0.276,-7.712,-5.599,0.2755,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241434,-3.711,-8.513,-5.679,1.0752,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241450,3.887,-5.977,-9.348,1.9465,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241467,-1.636,-8.443,-8.060,1.9763,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241484,-1.109,-9.142,-5.366,0.8481,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241500,1.569,-6.920,-7.243,0.3294,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241517,-1.531,-8.009,-5.109,0.1879,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241534,1.322,-6.722,-9.646,2.0211,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241550,-1.202,-8.912,-4.493,0.2421,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241567,2.887,-6.213,-5.727,0.8806,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241584,2.794,-6.827,-6.939,0.3175,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241601,-1.808,-7.277,-5.380,0.5814,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241617,0.065,-8.242,-7.969,1.6549,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241634,-0.682,-6.743,-5.670,0.9734,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241650,1.271,-8.492,-4.198,0.2518,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241667,2.643,-5.209,-4.296,2.5588,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241684,0.042,-7.264,-9.940,2.5016,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241700,1.379,-6.324,-9.023,1.2939,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241717,2.405,-7.542,-6.647,0.5266,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241734,-1.559,-9.498,-3.308,0.3678,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241750,0.655,-5.767,-7.099,0.6404,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241768,1.587,-7.475,-8.631,1.7181,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241784,0.807,-7.505,-3.313,1.5669,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241800,3.051,-7.689,-8.854,2.3070,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241817,1.341,-5.726,-6.400,1.1181,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241834,-2.214,-8.897,-6.190,1.2522,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241851,1.459,-6.959,-6.397,0.2454,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241867,2.790,-6.836,-7.984,1.0646,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241884,-0.747,-10.211,-6.457,2.2944,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241901,0.974,-6.530,-6.485,0.5557,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241917,-2.942,-7.635,-8.478,1.9722,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241934,-0.032,-8.931,-7.058,1.5734,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241950,1.179,-6.650,-7.093,0.0157,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241967,-1.823,-10.092,-6.254,2.2015,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117241984,1.854,-6.774,-7.632,0.5617,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117242000,2.090,-5.333,-9.107,0.9488,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117242017,-1.825,-7.827,-8.955,2.2225,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117242034,-1.727,-9.177,-7.962,2.4615,49.107533,16.728991,0.9,2.0,unknown
anonymous,1777117242050,1.238,-8.420,-11.192,4.2507,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242067,1.069,-8.486,-5.201,0.1998,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242084,4.767,-8.001,-7.004,1.8431,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242101,-3.289,-10.160,-2.358,1.1261,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242117,-0.604,-7.928,-8.197,1.6093,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242134,1.174,-6.016,-8.557,0.7160,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242151,-1.428,-8.777,1.049,0.8563,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242167,0.644,-10.413,-6.612,2.5418,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242184,0.314,-5.211,-5.363,2.3253,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242201,-0.673,-7.163,-7.626,0.6742,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242217,2.011,-5.235,-5.555,1.9163,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242234,-1.535,-8.757,-3.204,0.3599,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242250,-1.174,-7.396,-3.959,1.3394,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242267,5.013,-6.396,-8.623,2.0392,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242283,-3.437,-8.707,-0.811,0.4144,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242300,1.550,-9.238,-7.563,2.2288,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242317,-0.941,-5.775,-5.030,2.0940,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242334,-0.068,-9.783,-7.072,2.2616,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242350,5.031,-6.075,-4.851,0.5499,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242367,-1.982,-9.058,-8.995,3.1085,49.107525,16.728980,4.2,2.0,unknown
anonymous,1777117242384,4.266,-6.155,-8.051,1.1859,49.107525,16.728980,4.2,2.0,unknown
